symbol,market,asset_type,trade_date,open,high,low,close,prev_close,volume,amount,pct_change,ret_1d,log_ret_1d,quality_flag,ingest_time,data_version
3690.HK,HK,equity,2020-07-20,192.3,192.6,184.0,188.4,191.1,22737903.0,4252273757.37,-0.014128728414442682,-0.014128728414442682,-0.01422948910396465,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-21,194.0,205.8,192.9,205.0,188.4,31120694.0,6233750934.7,0.08811040339702747,0.08811040339702747,0.08444261699614537,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-22,195.6,201.8,190.2,192.2,205.0,36332990.0,7147408829.35,-0.06243902439024396,-0.06243902439024396,-0.06447348260221612,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-23,192.0,201.2,191.8,199.0,192.2,24454384.0,4837939048.26,0.03537981269510926,0.03537981269510926,0.03476832818830027,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-24,192.9,197.8,188.8,190.7,199.0,26785560.0,5150272084.8,-0.04170854271356794,-0.04170854271356794,-0.04260331211811912,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-27,192.7,195.0,182.1,185.0,190.7,21301234.0,3997134852.76,-0.029889879391714724,-0.029889879391714724,-0.030345687528048552,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-28,190.1,192.1,188.2,191.0,185.0,17496333.0,3325226933.68,0.03243243243243232,0.03243243243243232,0.031917602968304946,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-29,187.0,193.6,187.0,193.0,191.0,13712426.0,2635659512.52,0.010471204188481575,0.010471204188481575,0.01041676085825558,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-30,192.2,199.9,192.2,195.0,193.0,18918222.0,3720210537.24,0.010362694300518172,0.010362694300518172,0.010309369658861287,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-07-31,198.3,201.0,191.9,191.9,195.0,16055919.0,3151689652.1,-0.015897435897435863,-0.015897435897435863,-0.01602515555009254,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-03,200.0,202.8,195.4,200.6,191.9,31273989.0,6230813962.26,0.04533611255862424,0.04533611255862424,0.04433847251418089,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-04,205.0,221.6,203.4,218.0,200.6,44481265.0,9529612355.36,0.0867397806580259,0.0867397806580259,0.08318218726125383,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-05,215.0,220.2,215.0,218.4,218.0,27493304.0,5989253281.8,0.0018348623853210455,0.0018348623853210455,0.0018331810816609117,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-06,219.0,229.2,218.8,221.2,218.4,25504916.0,5692996199.66,0.012820512820512775,0.012820512820512775,0.012739025777429712,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-07,218.6,225.8,208.0,222.4,221.2,30723455.0,6715479249.26,0.005424954792043524,0.005424954792043524,0.0054102927282477006,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-10,220.8,228.8,219.0,223.0,222.4,22146672.0,4997295386.94,0.0026978417266185772,0.0026978417266185772,0.0026942090836913203,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-11,225.0,227.0,216.8,218.4,223.0,24009014.0,5333030647.17,-0.020627802690582953,-0.020627802690582953,-0.020843527589368773,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-12,218.0,218.0,202.6,213.8,218.4,30180144.0,6340530245.55,-0.021062271062270987,-0.021062271062270987,-0.02128724527980505,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-13,220.2,220.2,211.0,211.4,213.8,13979736.0,2998130173.52,-0.011225444340505208,-0.011225444340505208,-0.011288925154807656,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-14,212.2,226.0,209.2,219.8,211.4,20487919.0,4528014036.17,0.039735099337748325,0.039735099337748325,0.03896596853338371,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-17,209.2,223.4,209.0,218.2,219.8,18258785.0,3972479695.11,-0.007279344858962755,-0.007279344858962755,-0.007305968570550606,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-18,220.4,236.6,220.4,235.0,218.2,26274365.0,6079540902.01,0.07699358386801114,0.07699358386801114,0.07417344074518865,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-19,240.0,243.4,230.8,231.0,235.0,13658640.0,3210806645.71,-0.017021276595744705,-0.017021276595744705,-0.017167803622365446,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-20,236.0,236.0,227.4,234.6,231.0,13907223.0,3219003978.84,0.01558441558441559,0.01558441558441559,0.015464225697581553,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-21,239.8,247.4,238.4,245.2,234.6,22000701.0,5341185250.08,0.04518329070758731,0.04518329070758731,0.044192267842681175,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-24,244.2,272.0,236.2,265.8,245.2,44379871.0,11230610495.0,0.08401305057096264,0.08401305057096264,0.08066994221708877,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-25,264.6,267.6,253.2,257.6,265.8,31491733.0,8172337053.67,-0.030850263355906682,-0.030850263355906682,-0.03133615204894639,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-26,258.6,263.4,251.6,258.8,257.6,23624566.0,6067000347.02,0.004658385093167627,0.004658385093167627,0.0046475683965468756,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-27,262.0,273.0,258.2,271.0,258.8,24864353.0,6651339061.1,0.047140649149922664,0.047140649149922664,0.04606325825295535,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-28,269.0,274.4,261.2,265.2,271.0,24829281.0,6652288537.73,-0.021402214022140265,-0.021402214022140265,-0.021634562567993502,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-08-31,272.8,272.8,255.6,255.6,265.2,24316298.0,6386308415.15,-0.03619909502262442,-0.03619909502262442,-0.036870535808327685,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-01,256.2,269.2,255.6,264.6,255.6,20663943.0,5474247445.36,0.03521126760563398,0.03521126760563398,0.03460552917747574,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-02,280.0,280.0,269.0,272.8,264.6,20239932.0,5537405937.17,0.030990173847316616,0.030990173847316616,0.030519674288451638,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-03,274.0,274.2,259.6,262.6,272.8,27314059.0,7231336643.19,-0.03739002932551316,-0.03739002932551316,-0.038106964100611186,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-04,250.0,265.2,244.2,261.8,262.6,44935057.0,11554077907.18,-0.0030464584920031346,-0.0030464584920031346,-0.003051108392896346,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-07,264.0,265.0,248.0,248.2,261.8,26942910.0,6809349686.84,-0.051948051948052076,-0.051948051948052076,-0.05334598070529285,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-08,252.0,252.2,228.4,238.0,248.2,44212637.0,10499867793.07,-0.041095890410958846,-0.041095890410958846,-0.04196419909903208,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-09,231.8,239.0,227.2,232.0,238.0,28843775.0,6685070811.95,-0.025210084033613467,-0.025210084033613467,-0.025533302005164762,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-10,240.0,244.8,233.0,233.0,232.0,20449441.0,4902112254.8,0.004310344827586299,0.004310344827586299,0.004301081899390702,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-11,233.0,245.0,232.6,242.8,233.0,18598115.0,4472733820.6,0.04206008583691001,0.04206008583691001,0.04119960561964277,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-14,248.0,248.2,240.6,244.6,242.8,14014049.0,3427388033.77,0.007413509060955503,0.007413509060955503,0.007386164067728768,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-15,246.0,247.4,241.4,243.6,244.6,10234327.0,2500309527.4,-0.00408830744071953,-0.00408830744071953,-0.00409668741733001,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-16,245.0,252.6,243.6,248.2,243.6,17346852.0,4310900977.32,0.018883415435139606,0.018883415435139606,0.01870733693476491,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-17,248.2,250.2,238.4,240.8,248.2,16847300.0,4072952531.24,-0.0298146655922642,-0.0298146655922642,-0.030268159335840757,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-18,240.8,241.6,233.6,241.6,240.8,24578097.0,5876213819.82,0.0033222591362125353,0.0033222591362125353,0.0033167526259938207,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-21,245.0,248.8,239.6,241.6,241.6,14231614.0,3469180489.23,0.0,0.0,0.0,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-22,240.8,247.4,235.8,242.6,241.6,10565588.0,2565207024.29,0.004139072847682224,0.004139072847682224,0.004130530449289978,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-23,244.2,251.0,243.0,250.0,242.6,13948018.0,3449030385.91,0.030502885408079106,0.030502885408079106,0.03004692135229664,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-24,245.8,248.0,236.0,238.6,250.0,21647967.0,5192423565.96,-0.045599999999999974,-0.045599999999999974,-0.046672408198430666,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-25,240.0,241.0,230.8,232.0,238.6,15986303.0,3759885683.07,-0.027661357921207053,-0.027661357921207053,-0.028051137997505794,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-28,236.0,239.2,233.6,237.0,232.0,12597151.0,2988694840.36,0.02155172413793105,0.02155172413793105,0.021322769468821244,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-29,238.0,239.0,234.6,234.6,237.0,8024314.0,1898487709.76,-0.010126582278481067,-0.010126582278481067,-0.010178204915756153,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-09-30,238.0,244.4,237.0,241.8,234.6,13417820.0,3234271265.28,0.03069053708439906,0.03069053708439906,0.03022900196131729,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-05,248.8,248.8,242.0,245.8,241.8,10951714.0,2690236901.95,0.016542597187758412,0.016542597187758412,0.016407258951242083,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-06,247.0,258.4,245.8,258.0,245.8,19094559.0,4859820011.93,0.04963384865744502,0.04963384865744502,0.048441387789682926,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-07,262.0,269.4,257.2,267.8,258.0,20947573.0,5548483783.5,0.037984496124030986,0.037984496124030986,0.03728084833545469,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-08,268.0,272.4,263.0,266.8,267.8,12907550.0,3449923302.4,-0.0037341299477221535,-0.0037341299477221535,-0.003741119215603452,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-09,270.0,278.6,267.8,270.0,266.8,23045243.0,6304380984.27,0.011994002998500619,0.011994002998500619,0.011922644956905976,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-12,274.0,282.0,270.0,275.2,270.0,18399473.0,5107018077.54,0.01925925925925931,0.01925925925925931,0.019076147060813887,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-14,283.6,283.6,273.8,278.4,275.2,18889360.0,5254970019.1,0.011627906976744207,0.011627906976744207,0.011560822401076006,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-15,279.8,279.8,263.8,265.0,278.4,18704788.0,5042381531.54,-0.048132183908045856,-0.048132183908045856,-0.04932910247404224,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-16,268.0,273.8,264.6,265.8,265.0,11796799.0,3164447854.29,0.0030188679245284344,0.0030188679245284344,0.0030143202929228782,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-19,269.8,270.4,258.0,259.0,265.8,17467959.0,4584350735.28,-0.02558314522197147,-0.02558314522197147,-0.02591608457960727,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-20,264.0,264.0,255.2,260.8,259.0,16586507.0,4287203612.54,0.006949806949807069,0.006949806949807069,0.006925768352960257,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-21,264.0,270.8,263.4,269.0,260.8,14657160.0,3928156177.8,0.03144171779141103,0.03144171779141103,0.030957549549341205,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-22,269.0,269.4,260.8,269.0,269.0,12747563.0,3394662984.91,0.0,0.0,0.0,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-23,269.6,269.6,260.0,262.4,269.0,11993449.0,3160108060.27,-0.024535315985130146,-0.024535315985130146,-0.024841322531905165,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-27,258.0,267.0,257.0,266.0,262.4,12041346.0,3176553396.4,0.01371951219512213,0.01371951219512213,0.013626251711765274,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-28,266.0,281.2,265.0,280.0,266.0,25568706.0,7079679754.85,0.05263157894736836,0.05263157894736836,0.05129329438755048,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-29,276.0,299.8,274.6,297.2,280.0,32069783.0,9288839369.22,0.06142857142857139,0.06142857142857139,0.05961570967435445,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-10-30,294.8,300.4,286.0,288.2,297.2,24007250.0,7033944040.1,-0.030282637954239577,-0.030282637954239577,-0.030750629278182395,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-02,291.0,296.8,287.4,294.6,288.2,13753164.0,4021588326.19,0.02220680083275517,0.02220680083275517,0.021963820463108318,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-03,292.6,302.4,291.2,296.0,294.6,18843133.0,5594669431.57,0.004752206381534174,0.004752206381534174,0.004740950295530368,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-04,297.0,319.6,292.0,313.8,296.0,26667676.0,8233198702.3,0.06013513513513513,0.06013513513513513,0.058396385974871845,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-05,329.8,334.6,317.8,329.6,313.8,26756098.0,8703393640.43,0.05035054174633524,0.05035054174633524,0.049123957736384415,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-06,332.2,333.0,317.0,326.8,329.6,19579471.0,6346493558.78,-0.008495145631068013,-0.008495145631068013,-0.008531435049468867,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-09,333.8,338.2,328.4,335.2,326.8,16412022.0,5489954677.77,0.025703794369644983,0.025703794369644983,0.0253790056220801,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-10,322.8,323.0,289.0,300.0,335.2,65445971.0,19969385578.42,-0.1050119331742243,-0.1050119331742243,-0.11094489395172687,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-11,282.0,301.0,270.0,271.0,300.0,70096624.0,19828578003.95,-0.09666666666666668,-0.09666666666666668,-0.10166365377650018,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-12,282.0,298.0,282.0,286.8,271.0,38676503.0,11180959933.43,0.05830258302583036,0.05830258302583036,0.05666628784576449,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-13,292.6,309.6,288.2,305.8,286.8,28408342.0,8566972691.6,0.0662482566248257,0.0662482566248257,0.06414618476949667,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-16,321.0,321.0,308.0,318.4,305.8,25489057.0,8048679740.51,0.04120340091563102,0.04120340091563102,0.04037716047526591,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-17,315.0,317.8,293.0,303.0,318.4,34051196.0,10348015519.49,-0.04836683417085419,-0.04836683417085419,-0.04957564846085872,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-18,300.0,301.2,290.8,300.0,303.0,22789844.0,6792409848.98,-0.00990099009900991,-0.00990099009900991,-0.009950330853168092,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-19,297.0,297.0,287.8,294.0,300.0,19472151.0,5697765908.9,-0.020000000000000018,-0.020000000000000018,-0.020202707317519466,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-20,300.6,307.4,298.2,304.2,294.0,13753149.0,4176926763.5,0.03469387755102038,0.03469387755102038,0.03410561248651084,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-23,308.0,313.4,301.2,308.0,304.2,16504923.0,5053761667.96,0.012491781722550943,0.012491781722550943,0.012414403148381978,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-24,313.0,313.0,301.0,303.4,308.0,13755656.0,4201906838.09,-0.014935064935065023,-0.014935064935065023,-0.015047716059142685,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-25,305.0,309.0,293.0,293.6,303.4,19435890.0,5797885434.8,-0.03230059327620294,-0.03230059327620294,-0.03283377017407126,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-26,298.6,309.0,297.0,308.0,293.6,18281482.0,5552636278.01,0.049046321525885395,0.049046321525885395,0.047881486233213796,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-27,307.4,316.6,305.0,312.0,308.0,18017888.0,5627892825.94,0.01298701298701288,0.01298701298701288,0.012903404835907782,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-11-30,310.0,310.2,290.0,290.0,312.0,35189702.0,10445792549.73,-0.07051282051282048,-0.07051282051282048,-0.07312226482896261,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-01,292.0,299.6,287.0,289.2,290.0,41060884.0,11946615725.88,-0.0027586206896552667,-0.0027586206896552667,-0.002762432695910184,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-02,290.2,290.2,267.2,277.8,289.2,39765106.0,10977387886.78,-0.03941908713692943,-0.03941908713692943,-0.0402170599643662,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-03,282.8,285.0,274.0,275.8,277.8,28926729.0,8033580601.7,-0.007199424046076319,-0.007199424046076319,-0.007225464961041959,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-04,277.0,295.0,276.0,288.6,275.8,54036264.0,15562626519.33,0.046410442349528624,0.046410442349528624,0.04536568098056904,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-07,290.8,290.8,278.0,282.4,288.6,31479260.0,8978427037.02,-0.021483021483021614,-0.021483021483021614,-0.02171714072068362,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-08,285.0,294.6,281.2,287.6,282.4,18850755.0,5454360695.9,0.018413597733711207,0.018413597733711207,0.018246120227804766,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-09,295.6,295.6,283.4,286.4,287.6,17640016.0,5082864991.85,-0.004172461752434131,-0.004172461752434131,-0.004181190760401269,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-10,283.0,290.0,281.2,287.0,286.4,11597567.0,3320724213.25,0.0020949720670391248,0.0020949720670391248,0.0020927806731305776,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-11,294.0,295.0,288.6,293.8,287.0,18035695.0,5280926399.34,0.023693379790940883,0.023693379790940883,0.023417047980155935,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-14,281.0,285.8,272.2,282.6,293.8,33772473.0,9492405452.93,-0.038121170864533704,-0.038121170864533704,-0.03886679348934987,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-15,283.0,283.2,273.6,274.2,282.6,26407250.0,7298561527.1,-0.029723991507431102,-0.029723991507431102,-0.030174703122213157,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-16,274.0,280.0,271.0,279.2,274.2,14807242.0,4099155523.08,0.018234865061998562,0.018234865061998562,0.018070603760003412,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-17,284.0,286.0,280.0,285.0,279.2,13738871.0,3900039054.53,0.02077363896848139,0.02077363896848139,0.020560809380433132,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-18,284.4,287.0,275.0,278.4,285.0,20075054.0,5600932900.03,-0.023157894736842155,-0.023157894736842155,-0.023430251808385996,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-21,278.4,282.8,275.0,278.4,278.4,13574376.0,3784055949.18,0.0,0.0,0.0,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-22,280.0,281.8,275.0,276.2,278.4,11373811.0,3162740520.7,-0.007902298850574696,-0.007902298850574696,-0.00793368748507282,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-23,276.2,290.8,274.0,287.0,276.2,26855263.0,7653221028.22,0.03910209992758884,0.03910209992758884,0.038356974784429496,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-24,285.0,285.0,274.2,279.2,287.0,21514905.0,5995944760.26,-0.027177700348432143,-0.027177700348432143,-0.02755384487140379,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-28,273.0,276.4,258.2,260.0,279.2,46994103.0,12417287297.05,-0.06876790830945556,-0.06876790830945556,-0.07124673987268965,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-29,265.0,278.2,261.0,273.4,260.0,22513268.0,6138580188.31,0.05153846153846153,0.05153846153846153,0.05025429327432145,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-30,275.2,289.8,275.0,287.8,273.4,24274147.0,6938161718.69,0.05267008046817856,0.05267008046817856,0.05132987016341832,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2020-12-31,287.8,296.6,286.6,294.6,287.8,13114144.0,3847619702.27,0.023627519110493544,0.023627519110493544,0.023352709575262597,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-04,293.4,300.0,288.4,292.6,294.6,19704573.0,5825577299.11,-0.006788866259334725,-0.006788866259334725,-0.006812015442505995,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-05,296.0,296.6,286.4,296.6,292.6,14735494.0,4322723109.31,0.0136705399863295,0.0136705399863295,0.013577941117807826,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-06,297.2,313.8,296.6,310.0,296.6,27240173.0,8412945435.37,0.04517869184086298,0.04517869184086298,0.04418786777536008,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-07,310.0,310.0,296.2,308.0,310.0,18341782.0,5612742449.66,-0.006451612903225823,-0.006451612903225823,-0.006472514505617479,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-08,309.2,318.0,308.8,318.0,308.0,22420414.0,7059592759.57,0.032467532467532534,0.032467532467532534,0.03195159980660243,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-11,320.4,321.6,305.0,309.6,318.0,21270725.0,6596380924.59,-0.026415094339622525,-0.026415094339622525,-0.026770241064604666,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-12,310.0,310.0,301.0,302.0,309.6,21074145.0,6399114698.37,-0.02454780361757114,-0.02454780361757114,-0.024854124340702496,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-13,300.0,304.2,293.0,296.4,302.0,22376999.0,6660050601.14,-0.018543046357615944,-0.018543046357615944,-0.018717123952937866,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-14,302.8,315.0,300.0,313.2,296.4,19436205.0,6041743645.62,0.05668016194331993,0.05668016194331993,0.0551320706947163,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-15,314.8,315.0,300.4,307.6,313.2,16771942.0,5157913262.91,-0.017879948914431565,-0.017879948914431565,-0.018041726485159018,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-18,307.6,327.0,305.0,325.0,307.6,22557709.0,7261577811.92,0.05656697009102718,0.05656697009102718,0.05502494469824845,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-19,334.0,348.0,329.8,341.0,325.0,33824229.0,11498559451.27,0.04923076923076919,0.04923076923076919,0.048057294953779264,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-20,346.0,374.6,344.4,372.0,341.0,36876123.0,13353318805.06,0.09090909090909083,0.09090909090909083,0.0870113769896297,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-21,364.2,381.6,359.0,375.2,372.0,27820117.0,10313361079.76,0.008602150537634357,0.008602150537634357,0.008565362858923,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-22,370.0,387.6,369.2,380.2,375.2,19474199.0,7410324022.26,0.013326226012793096,0.013326226012793096,0.013238212922259098,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-25,384.6,407.6,384.0,399.8,380.2,29854313.0,11908424348.46,0.051551814834297716,0.051551814834297716,0.05026699201197088,PASS,2026-04-20T12:14:39Z,D20260420.01
3690.HK,HK,equity,2021-01-26,390.6,395.4,372.0,378.6,399.8,28319599.0,10829428160.39,-0.05302651325662833,-0.05302651325662833,-0.05448418329107723,PASS,2026-04-20T12:14:39Z,D20260420.01
