asof_date,y_ret_1d,y_ret_5d,y_ret_20d,y_up_1d,label_version,built_at
2021-06-24,0.011015911872704898,0.01346389228886169,-0.16279069767441856,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-06-25,0.016949152542373058,-0.01937046004842613,-0.27118644067796605,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-06-28,0.0011904761904761862,-0.0714285714285714,-0.36190476190476184,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-06-29,0.005945303210463715,-0.06658739595719376,-0.3483947681331748,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-06-30,-0.02127659574468077,-0.0957446808510638,-0.3085106382978723,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-02,-0.021739130434782594,-0.06521739130434767,-0.322463768115942,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-05,-0.03703703703703709,-0.0469135802469135,-0.27901234567901234,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-06,0.0064102564102563875,0.01538461538461533,-0.2743589743589744,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-07,-0.02547770700636942,-0.002547770700636942,-0.2509554140127389,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-08,0.011764705882353121,0.019607843137254832,-0.24705882352941178,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-09,-0.0025839793281654533,-0.01808785529715773,-0.2596899224806203,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-12,0.02590673575129543,-0.03756476683937826,-0.2538860103626943,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-13,-0.011363636363636465,-0.0757575757575758,-0.23863636363636365,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-14,-0.003831417624520994,-0.11749680715197963,-0.2068965517241379,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-15,-0.02564102564102566,-0.10769230769230775,-0.24743589743589745,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-16,-0.022368421052631593,-0.09999999999999998,-0.25131578947368427,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-19,-0.014804845222072593,-0.18977119784656793,-0.2651413189771198,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-20,-0.05601092896174875,-0.26775956284153,-0.2609289617486339,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-21,0.00723589001447178,-0.20694645441389292,-0.2098408104196815,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-22,-0.01724137931034464,-0.1594827586206896,-0.23563218390804586,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-23,-0.11988304093567259,-0.17982456140350878,-0.26754385964912286,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-26,-0.10963455149501666,-0.029900332225913706,-0.17109634551495023,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-27,0.02238805970149249,0.05597014925373145,-0.001865671641791078,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-28,0.0675182481751826,0.07299270072992692,0.034671532846715536,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-29,-0.04102564102564099,-0.01538461538461533,-0.010256410256410331,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-07-30,0.04099821746880572,0.021390374331550666,0.09090909090909083,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-02,-0.03082191780821908,-0.013698630136986245,0.13527397260273966,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-03,0.03886925795052987,0.06537102473498235,0.1872791519434629,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-04,-0.020408163265306034,0.056122448979591955,0.12925170068027225,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-05,-0.00520833333333337,0.01909722222222232,0.18055555555555558,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-06,0.00523560209424101,-0.00698080279232105,0.18150087260034908,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-09,0.046875,-0.05208333333333337,0.21527777777777768,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-10,0.029850746268656803,-0.10281923714759533,0.16086235489220568,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-11,-0.054750402576489554,-0.12077294685990336,0.11916264090177142,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-12,-0.030664395229982988,-0.09369676320272569,0.141396933560477,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-13,-0.040421792618629104,-0.11950790861159921,0.25483304042179267,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-16,-0.009157509157509125,-0.08608058608058611,0.25641025641025617,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-17,0.009242144177449063,-0.011090573012939031,0.20887245841035118,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-18,-0.02564102564102566,0.03846153846153855,0.16483516483516492,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-19,-0.05827067669172936,0.08834586466165395,0.19924812030075167,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-20,-0.003992015968063978,0.221556886227545,0.27544910179640714,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-23,0.07214428857715438,0.3286573146292584,0.3046092184368736,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-24,0.059813084112149584,0.25607476635514015,0.19626168224299056,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-25,0.021164021164021163,0.17107583774250434,0.10229276895943551,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-26,0.05699481865284972,0.17443868739205537,0.0932642487046631,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-27,0.08333333333333326,0.10620915032679745,0.040849673202614456,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-30,0.013574660633484337,0.05580693815987936,-0.05580693815987925,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-08-31,-0.011904761904761862,0.04166666666666652,-0.05803571428571441,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-01,0.02409638554216853,0.04668674698795172,-0.024096385542168752,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-02,-0.004411764705882337,-0.014705882352941124,-0.05588235294117638,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-03,0.033973412112259904,0.05465288035450522,-0.0635155096011818,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-06,0.0,-0.02000000000000013,-0.1071428571428571,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-07,-0.0071428571428571175,-0.06571428571428561,-0.08857142857142863,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-08,-0.03597122302158273,-0.08489208633093526,-0.1151079136690647,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-09,0.06567164179104479,-0.047761194029850795,-0.07462686567164178,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-10,-0.03921568627451,-0.10504201680672276,-0.1512605042016807,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-13,-0.046647230320699506,-0.05102040816326536,-0.1282798833819242,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-14,-0.02752293577981657,-0.021406727828746308,-0.09021406727828751,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-15,0.0031446540880502027,-0.01729559748427678,-0.044025157232704504,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-16,0.0015673981191222097,-0.00783699059561127,-0.026645768025078342,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-17,0.018779342723004522,-0.00312989045383405,-0.0015649452269170805,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-20,-0.016897081413210335,-0.03840245775729634,0.001536098310291889,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-21,-0.0234375,-0.010937500000000044,0.0031250000000000444,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-23,0.012799999999999923,0.036799999999999944,0.04479999999999995,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-24,0.006319115323854652,0.014218009478673022,0.0015797788309637184,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-27,-0.017268445839874413,-0.004709576138147598,-0.02982731554160134,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-28,0.011182108626198062,-0.0015974440894569453,-0.01757188498402562,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-29,0.023696682464454888,0.00789889415481837,-0.033175355450236865,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-09-30,-0.00925925925925919,-0.05092592592592593,-0.033950617283950546,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-04,-0.012461059190031265,-0.034267912772585674,-0.04828660436137078,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-05,-0.014195583596214534,-0.04416403785488954,0.0268138801261828,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-06,0.02079999999999993,-0.043200000000000016,0.02400000000000002,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-07,-0.03605015673981182,-0.06739811912225702,-0.0031347962382444194,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-08,0.008130081300812941,-0.011382113821138296,0.06991869918699178,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-11,-0.022580645161290325,0.001612903225806539,0.056451612903225756,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-12,-0.01320132013201325,0.05280528052805278,0.10231023102310233,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-15,-0.0050167224080267525,0.09030100334448177,0.07190635451505023,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-18,0.02184873949579824,0.0789915966386554,0.0117647058823529,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-19,0.021381578947368585,0.07401315789473695,0.00493421052631593,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-20,0.027375201288244666,0.020933977455716457,0.0016103059581320522,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-21,0.021943573667711602,-0.031347962382445194,-0.037617554858934144,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-22,-0.015337423312883458,-0.05674846625766872,-0.033742331288343586,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-25,0.01713395638629267,-0.04672897196261683,-0.06853582554517146,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-26,-0.029096477794793296,-0.04134762633996936,-0.1332312404287901,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-27,-0.025236593059936974,-0.0362776025236593,-0.12776025236593058,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-28,-0.004854368932038833,0.05339805825242716,-0.11650485436893199,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-10-29,-0.004878048780487809,0.04065040650406515,-0.1495934959349594,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-01,0.02287581699346397,0.03921568627450989,-0.18300653594771243,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-02,-0.02396166134185307,0.051118210862619806,-0.20926517571884984,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-03,0.06546644844517169,0.07201309328968897,-0.18494271685761055,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-04,-0.016897081413210335,0.02611367127496167,-0.19201228878648224,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-05,-0.006249999999999978,0.0015624999999999112,-0.1953125,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-08,0.03459119496855334,-0.053459119496855334,-0.20911949685534592,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-09,-0.004559270516717229,-0.0714285714285714,-0.18237082066869303,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-10,0.01984732824427482,-0.05038167938931293,-0.16946564885496185,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-11,-0.04041916167664672,-0.08083832335329344,-0.15269461077844304,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-12,-0.060842433697347764,-0.01716068642745705,-0.12636505460218406,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-15,0.014950166112956742,-0.006644518272425293,-0.04983388704318936,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-16,0.018003273322422242,-0.07364975450081834,-0.1014729950900164,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-17,-0.012861736334405238,-0.11093247588424449,-0.1334405144694535,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-18,0.026058631921824116,-0.11074918566775238,-0.09446254071661231,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-19,-0.050793650793650835,-0.1698412698412699,-0.1412698412698412,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-22,-0.05351170568561869,-0.16387959866220736,-0.13210702341137126,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-23,-0.02296819787985871,-0.1254416961130742,-0.0795053003533569,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-24,-0.012658227848101222,-0.09945750452079571,-0.04339963833634719,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-25,-0.0421245421245422,-0.03663003663003661,-0.034798534798534786,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-26,-0.043977055449330726,-0.015296367112810683,0.030592734225621365,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-29,-0.010000000000000009,0.006000000000000005,0.062000000000000055,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-11-30,0.0060606060606061,0.08686868686868676,0.08484848484848495,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-01,0.05622489959839361,0.09236947791164662,0.06224899598393585,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-02,-0.020912547528517123,0.07604562737642584,0.005703422053231932,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-03,-0.023300970873786464,0.08737864077669899,0.03689320388349504,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-06,0.06958250497017904,0.1371769383697814,0.037773359840954424,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-07,0.011152416356877248,0.020446096654275214,-0.059479553903345694,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-08,0.040441176470588314,-0.009191176470588203,-0.12316176470588225,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-09,-0.010600706713780994,-0.017667844522968212,-0.1484098939929328,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-10,0.021428571428571574,-0.03392857142857142,-0.1071428571428571,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-13,-0.04020979020979032,-0.09265734265734271,-0.10314685314685323,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-14,-0.01821493624772308,-0.051001821493624755,-0.016393442622950838,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-15,0.03153988868274582,-0.01855287569573283,-0.014842300556586197,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-16,-0.026978417266187105,-0.05215827338129497,-0.03417266187050361,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-17,-0.04066543438077641,-0.003696857670979714,-0.02957486136783738,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-20,0.003853564547206201,0.023121387283236983,0.05587668593448947,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-21,0.015355086372360827,0.030710172744721653,0.028790786948176494,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-22,-0.003780718336483857,0.0,0.026465028355387554,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-23,0.022770398481973375,0.003795066413662118,0.015180265654648917,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-24,-0.014842300556586197,-0.00927643784786647,-0.024118738404452666,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-28,0.011299435028248705,-0.016949152542372836,-0.043314500941619705,1.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-29,-0.014897579143389295,-0.05772811918063314,-0.06703910614525144,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-30,0.0,-0.09829867674858217,-0.08128544423440454,0.0,model_labels_v1,2026-03-23T09:59:10Z
2021-12-31,0.00945179584120992,-0.08884688090737236,-0.12476370510396984,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-03,-0.022471910112359494,-0.06367041198501866,-0.13295880149812733,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-04,-0.03065134099616862,-0.017241379310344973,-0.08812260536398475,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-05,-0.05731225296442688,0.06719367588932812,-0.04743083003952564,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-06,0.01048218029350112,0.1132075471698113,0.016771488469601525,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-07,0.03734439834024883,0.11410788381742742,0.022821576763485396,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-10,0.026000000000000023,0.050000000000000044,0.0,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-11,0.052631578947368585,0.06822612085769975,-0.05458089668615984,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-12,-0.016666666666666607,-0.007407407407407418,-0.12037037037037035,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-13,0.011299435028248705,0.02259887005649719,-0.07721280602636538,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-14,-0.022346368715083886,-0.003724394785847407,-0.07635009310986962,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-17,0.04380952380952374,0.0019047619047618536,-0.0552380952380952,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-18,-0.021897810218978075,-0.07299270072992703,-0.10218978102189769,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-19,0.013059701492537323,-0.06529850746268662,-0.003731343283582156,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-20,-0.014732965009208066,-0.10497237569060769,-0.057090239410681254,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-21,-0.016822429906542036,-0.1345794392523365,-0.04485981308411213,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-24,-0.034220532319391705,-0.1197718631178708,-0.057034220532319435,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-25,-0.013779527559054983,-0.06299212598425186,-0.009842519685039353,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-26,-0.029940119760479056,-0.03792415169660679,-0.013972055888223589,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-27,-0.0473251028806585,-0.002057613168724326,0.06172839506172845,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-28,0.0,0.06479481641468676,0.10151187904967607,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-01-31,0.02807775377969768,0.07991360691144722,0.09719222462203025,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-04,0.012605042016806678,0.018907563025210017,0.021008403361344463,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-07,0.006224066390041472,-0.014522821576763545,-0.018672199170124637,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-08,0.016494845360824684,0.010309278350515427,-0.11958762886597929,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-09,0.014198782961460488,0.006085192697768749,-0.18458417849898567,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-10,-0.030000000000000027,-0.008000000000000007,-0.21760000000000002,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-11,-0.020618556701030966,0.014432989690721598,-0.21649484536082475,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-14,0.03157894736842115,0.12421052631578955,-0.2261052631578948,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-15,0.012244897959183598,0.044897959183673564,-0.24244897959183676,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-16,0.0,0.030241935483870996,-0.13508064516129037,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-17,-0.008064516129032251,0.0,-0.05241935483870974,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-18,0.08536585365853644,0.022357723577235644,-0.024390243902439046,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-21,-0.041198501872659055,-0.07490636704119846,-0.09737827715355796,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-22,-0.001953125,0.0078125,-0.052734375,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-23,-0.02935420743639927,-0.00195694716242667,-0.0332681017612525,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-24,0.014112903225806273,0.024193548387096753,-0.07258064516129037,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-25,-0.017892644135188873,-0.03379721669980107,-0.21113320079522857,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-02-28,0.044534412955465674,-0.04251012145748989,-0.25506072874493935,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-01,-0.011627906976744207,-0.17248062015503873,-0.27519379844961245,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-02,-0.0039215686274510775,-0.21176470588235285,-0.22745098039215694,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-03,-0.04330708661417315,-0.22992125984251965,-0.2385826771653543,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-04,-0.026748971193415683,-0.21810699588477367,-0.22222222222222232,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-07,-0.09725158562367853,-0.2228329809725158,-0.2016913319238901,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-08,-0.05854800936768145,-0.13067915690866527,-0.15690866510538648,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-09,-0.02686567164179121,0.06716417910447747,-0.12338308457711444,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-10,-0.02862985685071573,0.2014314928425358,-0.10838445807770947,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-11,-0.032631578947368456,0.26315789473684204,-0.08210526315789468,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-14,0.009793253536452662,0.3112078346028293,-0.04896626768226331,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-15,0.15571120689655182,0.30657327586206895,-0.037715517241379226,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-16,0.09557109557109555,0.1515151515151516,-0.11981351981351984,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-17,0.02127659574468077,-0.021276595744680882,-0.21702127659574477,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-18,0.004166666666666652,-0.17333333333333334,-0.2483333333333334,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-21,0.006224066390041472,-0.23651452282157692,-0.2846473029045644,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-22,0.01855670103092777,-0.22886597938144337,-0.2956701030927835,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-23,-0.06882591093117407,-0.20242914979757087,-0.3465587044534413,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-24,-0.1373913043478261,-0.1591304347826087,-0.2991304347826087,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-25,-0.07258064516129037,-0.04737903225806461,-0.20665322580645162,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-28,0.016304347826086918,0.026086956521739202,-0.13043478260869557,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-29,0.053475935828877,-0.03743315508021383,-0.12085561497326192,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-30,-0.018274111675126825,-0.10558375634517758,-0.14010152284263955,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-03-31,-0.022750775594622574,-0.09824198552223362,-0.16132368148914178,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-01,-0.0010582010582009804,-0.07724867724867712,-0.12910052910052894,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-04,-0.04661016949152541,-0.07415254237288127,-0.18220338983050843,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-06,-0.02111111111111108,-0.007777777777777772,-0.1744444444444445,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-07,-0.010215664018161208,0.07150964812712823,-0.14642451759364372,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-08,0.0,0.05504587155963292,-0.17087155963302758,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-11,0.002293577981651307,0.03440366972477049,-0.14220183486238536,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-12,0.021739130434782483,-0.013729977116704872,-0.1189931350114416,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-13,0.05711086226203799,-0.043673012318029225,-0.10750279955207165,1.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-14,-0.025423728813559365,-0.1451271186440677,-0.20868644067796605,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-19,-0.019565217391304346,-0.12391304347826071,-0.21630434782608687,0.0,model_labels_v1,2026-03-23T09:59:10Z
2022-04-20,-0.04434589800443467,-0.1274944567627494,-0.155210643015521,0.0,model_labels_v1,2026-03-23T09:59:10Z
