symbol,asof_date,trade_year,trade_month,trade_dayofweek,fundamental_anchor_date,fundamental_anchor_period_type,fundamental_lag_days,fundamental_quality_flag,fundamental_data_version,fundamental_anchor_score,fundamental_critical_nonnull_count,fundamental_critical_nonnull_ratio,revenue,gross_profit,gross_margin,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,borrowings,lease_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_inflow,capex_net,net_cash,working_capital,debt_to_asset_ratio,lease_burden_ratio,trade_receivables,contract_assets,inventories,trade_payables,receivables_ratio,contract_assets_ratio,inventory_ratio,payables_ratio,supplier_finance_arrangements,supplier_finance_ratio,receivables_over_6m_ratio,receivables_over_12m_ratio,payables_over_12m_ratio,receivables_loss_allowance_ratio,free_cash_flow_margin,capex_intensity,operating_cash_flow_margin,cash_conversion_quality_score,revenue_jd_group,revenue_external,revenue_integrated_supply_chain,revenue_external_integrated_supply_chain,revenue_other_customers,external_revenue_ratio,jd_group_revenue_ratio,integrated_supply_chain_revenue_ratio,external_isc_revenue_ratio,warehouse_count,external_isc_customer_count,external_isc_arpc,external_isc_customer_yoy,external_isc_arpc_yoy,stock_close,stock_ret_1d,stock_ret_5d,stock_ret_20d,stock_vol_5d,stock_vol_20d,hsi_ret_1d,hsi_ret_5d,hsi_ret_20d,hktech_ret_1d,hktech_ret_5d,hktech_ret_20d,hscei_ret_1d,hscei_ret_5d,hscei_ret_20d,alpha_hsi_5d,alpha_hktech_5d,alpha_hscei_5d,alpha_hsi_20d,alpha_hktech_20d,alpha_hscei_20d,ret_9618_1d,ret_9618_5d,ret_9618_20d,ret_3690_1d,ret_3690_5d,ret_3690_20d,ret_9988_1d,ret_9988_5d,ret_9988_20d,ret_2057_1d,ret_2057_5d,ret_2057_20d,ret_1519_1d,ret_1519_5d,ret_1519_20d,alpha_vs_9618_5d,alpha_vs_3690_5d,alpha_vs_9988_5d,alpha_vs_2057_5d,alpha_vs_1519_5d,row_quality_flag,missing_ratio,feature_count_total,feature_count_nonnull,build_version,built_at
02618.HK,2025-04-17,2025,4,3,2024-12-31,annual,107,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.7,0.008620689655172376,0.028119507908611396,-0.14473684210526316,0.023560776194938085,0.04456289152936508,0.016059282955105614,0.034492195546031335,-0.13628763149374634,0.01899180197986783,0.015295799108385522,-0.19099217207205865,0.015224325376808956,0.029870723946156197,-0.13817935295182082,-0.006372687637419938,0.012823708800225875,-0.0017512160375448005,-0.008449210611516822,0.04625532996679549,-0.006557489153442342,0.005780346820809079,-0.01764290755116449,-0.20998864926220207,0.011860637509266025,-0.061210453920220065,-0.2239909039226834,0.03130929791271342,0.03721374045801529,-0.2296243798724309,0.015089163237311354,0.049645390070921946,-0.14053426248548195,0.0,0.06809338521400798,-0.0880398671096344,0.045762415459775885,0.08932996182883146,-0.009094232549403891,-0.02152588216231055,-0.03997387730539659,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-22,2025,4,1,2024-12-31,annual,112,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.92,0.01880341880341896,0.025817555938038028,-0.1064467766116941,0.02320904856528046,0.04469901568147054,0.007813924096780944,0.030965316722361136,-0.10972896310686031,0.0024225708305285476,-0.0002489577445244917,-0.16055946596119441,0.006755366049260525,0.019134792869869743,-0.1116614060646478,-0.005147760784323108,0.02606651368256252,0.006682763068168285,0.003282186495166206,0.05411268934950031,0.005214629452953701,-0.06321839080459757,-0.08874912648497546,-0.22149253731343277,-0.04615384615384621,-0.09268292682926838,-0.22546103509815585,0.011959521619135272,0.06796116504854366,-0.1881918819188192,0.0060810810810811855,0.06814921090387371,-0.08481868469575893,0.014571948998178597,0.048964218455743946,-0.0591216216216216,0.11456668242301349,0.1185004827673064,-0.04214360911050563,-0.042331654965835686,-0.023146662517705918,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-23,2025,4,2,2024-12-31,annual,113,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.14,0.01845637583892623,0.013355592654423987,-0.07044410413476265,0.02023312554224389,0.0448068773099675,0.023666284518548908,0.03059288242270286,-0.0682616763727052,0.030655962900141054,0.006835329962194381,-0.10464646178070647,0.02081425182663521,0.018889444445159498,-0.0716230953550383,-0.017237289768278874,0.006520262692229606,-0.005533851790735511,-0.0021824277620574595,0.034202357645943815,0.0011789912202756492,0.015337423312883347,-0.09686221009549789,-0.18723143032535294,0.028417818740399614,-0.08224811514736119,-0.20107398568019086,0.05454545454545445,0.07208872458410354,-0.1124713083397092,-0.011417058428475624,0.020804438280166426,-0.05882352941176483,0.025134649910233398,0.04007285974499086,-0.01211072664359869,0.11021780274992188,0.09560370780178518,-0.05873313192967955,-0.00744884562574244,-0.026717267090566876,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-24,2025,4,3,2024-12-31,annual,114,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.94,-0.016474464579901205,-0.0016722408026756952,-0.08575803981623287,0.02205597629006578,0.044907775431516736,-0.00737837193772195,0.02065985380785751,-0.08348685410423362,-0.01455816532657328,-0.0011462180825437818,-0.13264119731628787,-0.007322281768636141,0.009266106459025147,-0.08969247521848744,-0.022332094610533204,-0.0005260227201319134,-0.010938347261700843,-0.0022711857119992462,0.046883157500055006,0.003934435402254577,-0.0619335347432024,-0.15221843003412971,-0.25450180072028805,-0.05153099327856614,-0.13487738419618533,-0.23355461677730838,-0.018965517241379293,0.035486806187443154,-0.14307228915662662,0.012907608695652106,0.012907608695652106,-0.052129688493325,-0.005253940455341555,0.014285714285714235,0.007092198581560183,0.15054618923145402,0.13320514339350964,-0.03715904699011885,-0.014579849498327802,-0.01595795508838993,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-25,2025,4,4,2024-12-31,annual,115,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.76,-0.015075376884422065,0.01379310344827589,-0.07692307692307698,0.01750802790532467,0.04472405035622229,0.0032396521002513445,0.04386953874677202,-0.058408815875429676,0.0014208513451863247,0.038921831085758196,-0.0968841073525788,0.0029403477933815925,0.03876203816711277,-0.06215258474175256,-0.03007643529849613,-0.025128727637482307,-0.024968934718836877,-0.018514261047647307,0.019961030429501814,-0.014770492181324424,-0.0032206119162641045,-0.1054913294797688,-0.23200992555831257,0.0047244094488188,-0.054114158636026755,-0.1949526813880127,0.01581722319859402,0.09677419354838701,-0.09475332811276438,0.0,0.02263374485596703,-0.04115755627009654,0.035211267605633756,0.07103825136612008,0.06137184115523464,0.11928443292804469,0.06790726208430264,-0.08298109010011112,-0.008840641407691141,-0.057245147917844186,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-28,2025,4,0,2024-12-31,annual,118,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.9,0.011904761904761862,0.017094017094017255,-0.08461538461538454,0.017836402788439214,0.04453022836448652,-0.0003994406011809115,0.02696032837363993,-0.06435887259552742,0.0012000899064008586,0.020782138450741394,-0.10480814779725256,-4.332602209233816e-05,0.023140410228616348,-0.06633378703271353,-0.009866311279622675,-0.003688121356724139,-0.006046393134599093,-0.02025651201985712,0.020192763181868023,-0.018281597582671005,0.021809369951534707,-0.09123563218390796,-0.22912858013406456,0.006269592476489061,-0.05934065934065935,-0.19699812382739212,-0.0034602076124566894,0.059797608095676136,-0.11042471042471036,-0.004024144869215207,0.0033783783783782884,-0.053537284894837556,0.022108843537415046,0.0947176684881601,0.056239015817223015,0.10832964927792521,0.07643467643467661,-0.04270359100165888,0.013715638715638967,-0.07762365139414285,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-29,2025,4,1,2024-12-31,annual,119,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.96,0.005042016806722671,0.003355704697986628,-0.0771604938271605,0.015838943033311292,0.04457015513814508,0.0016452788007990105,0.020674491427638664,-0.0666145011620608,0.006171651693546165,0.024599884471169675,-0.10187471372953172,-0.0015160534701326167,0.014734372530049056,-0.07026529764310918,-0.017318786729652036,-0.021244179773183047,-0.011378667832062428,-0.010545992665099702,0.024714219902371215,-0.006895196184051322,0.01897233201581039,-0.011503067484662566,-0.21688942891859042,0.028816199376946905,0.014592933947772613,-0.18857493857493868,-0.0017361111111111605,0.045454545454545414,-0.11606456571867785,0.006734006734006703,0.004029550033579632,-0.042280589365791155,-0.0033277870216305017,0.07540394973070019,0.03633217993079585,0.014858772182649194,-0.011237229249785985,-0.042098840756558786,-0.0006738453355930041,-0.07204824503271356,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-04-30,2025,4,2,2024-12-31,annual,120,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.24,0.02341137123745818,0.008237232289950658,-0.048211508553654636,0.017308923308774468,0.04493792476685008,0.005057226631455469,0.0021198208459167756,-0.055799390436512275,0.013484789022517152,0.0075296074781163735,-0.07610138618752127,0.001031220395686372,-0.004930832917372063,-0.061610340828038734,0.006117411444033882,0.0007076248118342843,0.013168065207322721,0.007587881882857639,0.027889877633866633,0.013398832274384098,-0.007757951900698168,-0.03398791540785495,-0.22201946472019463,-0.01362604087812247,-0.026885735623599638,-0.1861336664584634,0.021739130434782705,0.012931034482758674,-0.10305343511450382,-0.02140468227424741,-0.006114130434782483,-0.06755895474824725,0.008347245409014992,0.05779334500875666,0.06151142355008776,0.04222514769780561,0.035122967913550296,-0.0046938021928080165,0.014351362724733141,-0.049556112718806,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-02,2025,5,4,2024-12-31,annual,122,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.18,-0.004901960784313819,0.0201005025125629,-0.030254777070063743,0.014861513201929612,0.044653126666160926,0.017417734017317832,0.027153195653444095,-0.026596503915728653,0.030789673351129032,0.053893876271380536,-0.027927306699884302,0.0191648458481104,0.02162010454394858,-0.03352411154430823,-0.007052693140881194,-0.033793373758817635,-0.0015196020313856806,-0.00365827315433509,-0.002327470370179441,0.0032693344742444896,0.03283815480844399,0.06360708534621562,-0.17848258706467668,0.016884113584036742,0.04330708661417315,-0.14955070603337617,0.038297872340425476,0.07205623901581726,-0.046875,0.005468215994531622,-0.01341381623071769,-0.04169381107491865,0.01655629139072845,0.08098591549295775,0.08480565371024729,-0.04350658283365272,-0.02320658410161025,-0.05195573650325436,0.03351431874328059,-0.06088541298039485,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-06,2025,5,1,2024-12-31,annual,126,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.24,0.0049261083743843415,0.04081632653061229,-0.040752351097178674,0.01045690399984205,0.04450772085517574,0.007022094959803882,0.031025798039556296,-0.02344696649780842,-0.0008695552682463914,0.051483455616741836,-0.031046458728626436,0.003714027918090723,0.022408194455405095,-0.03229688605981351,0.009790528491055994,-0.010667129086129545,0.018408132075207195,-0.017305384599370255,-0.009705892368552238,-0.008455465037365162,-0.004542013626040786,0.06219709208400648,-0.18424317617866004,0.04528301886792452,0.0854231974921631,-0.12286257124762512,0.014754098360655776,0.07093425605536341,-0.046224961479198856,0.023793337865397612,0.010060362173038184,-0.03399615137908918,-0.0016286644951140072,0.04251700680272119,0.10849909584086803,-0.021380765553394188,-0.044606870961550804,-0.03011792952475112,0.030755964357574106,-0.001700680272108901,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-07,2025,5,2,2024-12-31,annual,127,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.28,0.0032679738562091387,0.031932773109243584,-0.03154574132492116,0.010379477088316437,0.044499938691872826,0.001287136445729642,0.03276539735189776,-0.02200837581074122,-0.007531252982154846,0.042313597678063974,-0.04172164439300896,-0.0023434113615439234,0.020056466465384393,-0.03390487423345401,-0.0008326242426541786,-0.01038082456882039,0.011876306643859191,-0.00953736551417994,0.0101759030680878,0.002359132908532846,-0.004562737642585524,0.034782608695652195,-0.19147621988882024,0.0036101083032491488,0.08255451713395634,-0.11913814955640056,-0.020193861066235885,0.05295138888888884,-0.06692307692307697,-0.01195219123505964,0.002020202020202033,-0.03564484769928711,0.02610114192495927,0.04658901830282858,0.13949275362318847,-0.002849835586408611,-0.050621744024712756,-0.021018615779645256,0.02991257108904155,-0.014656245193584994,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-08,2025,5,3,2024-12-31,annual,128,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.2,-0.006514657980456029,0.020066889632106788,-0.016129032258064613,0.011916277510794701,0.04423928757261771,0.003703527429194775,0.034887593709773235,-0.003233724919375791,0.0055518803701510855,0.04167156400842287,-0.015875375946217685,0.007036913464163241,0.028794222599686004,-0.014238439437254224,-0.014820704077666447,-0.02160467437631608,-0.008727332967579216,-0.012895307338688822,-0.00025365631184692816,-0.0018905928208103884,0.005347593582887722,0.02094647013188511,-0.142671009771987,0.01726618705035965,0.07040121120363363,-0.10449651678277394,0.0016488046166529546,0.05652173913043468,-0.01619433198380571,-0.0047043010752689796,-0.00936454849498336,-0.02179656538969621,-0.015898251192368762,0.03338898163606019,0.13369963369963367,-0.0008795804997783208,-0.05033432157152684,-0.03645484949832789,0.029431438127090148,-0.0133220920039534,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-09,2025,5,4,2024-12-31,annual,129,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.22,0.0016393442622952836,-0.0016339869281045694,0.18640776699029127,0.005089261612224867,0.019159198111712742,0.004031450760276778,0.03383137253660928,0.15328797728499177,-0.009305954778338066,0.018246969976923433,0.17692564597149607,0.0010337132164692786,0.028796784557362676,0.1440382986450699,-0.03546535946471385,-0.019880956905028002,-0.030430771485467245,0.033119789705299496,0.009482121018795198,0.04236946834522137,-0.0007598784194527974,0.0281469898358091,0.04034810126582267,-0.0028288543140028155,0.08211818879508814,0.04988830975428127,0.01728395061728394,0.051914893617021285,0.22013820335636725,-0.0033760972316002613,0.008885850991114053,0.08052708638360184,0.008077544426494221,0.0331125827814569,0.3333333333333335,-0.02978097676391367,-0.08375217572319271,-0.053548880545125854,-0.010519837919218622,-0.03474656970956147,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-12,2025,5,0,2024-12-31,annual,132,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.54,0.026186579378068675,0.029556650246305383,0.15469613259668513,0.01216242413901981,0.01647642043234749,0.02981142867637976,0.04642501026453161,0.1700036964021685,0.05156121808793013,0.03876576545653565,0.19240299624812307,0.030136660428793594,0.039872291731055665,0.15188642855687795,-0.016868360018226225,-0.009209115210230268,-0.010315641484750282,-0.01530756380548337,-0.03770686365143794,0.0028097040398071815,0.06387832699619778,0.05904617713853155,0.01671511627906974,0.024822695035461084,0.09056603773584904,0.027738264580369876,0.06148867313915862,0.07540983606557372,0.2799999999999998,0.01897018970189701,0.022433718558803717,0.08827785817655576,0.025641025641025772,0.04234527687296419,0.3278008298755186,-0.02948952689222617,-0.061009387489543654,-0.04585318581926834,0.007122931687501666,-0.012788626626658806,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-13,2025,5,1,2024-12-31,annual,133,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,12.24,-0.023923444976076458,0.0,0.09677419354838701,0.018123120710083165,0.017155236980555932,-0.018734612173697318,0.01966049073566234,0.14033316407173335,-0.0326195305974466,0.005756274453669219,0.12378896995003408,-0.020214493399167477,0.015081758164912085,0.1128670226597126,-0.01966049073566234,-0.005756274453669219,-0.015081758164912085,-0.04355897052334634,-0.027014776401647067,-0.01609282911132559,-0.020729092208720545,0.041825095057034245,0.002194586686174116,-0.04913494809688579,-0.007942238267148016,-0.061475409836065587,-0.038871951219512146,0.018578352180937063,0.21718146718146714,-0.03656914893617025,-0.03784860557768921,0.0530523255813955,-0.0015625000000001332,0.04241435562805873,0.2857142857142858,-0.041825095057034245,0.007942238267148016,-0.018578352180937063,0.03784860557768921,-0.04241435562805873,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
02618.HK,2025-05-14,2025,5,2,2024-12-31,annual,134,CONFIRMED,V2.5,3412.0,10,1.0,182837.584,18698.413,0.102,7087.553,117867.788,54900.868,62966.92,67740.188,39712.049,7228.23,15941.503,20790.727,-840.448,-11487.704,8100.0,4300.0,22734.265000000003,28028.139,46.57834759739446,29.036886994209272,15744.864,333.561,645.798,8568.084,8.611393596187531,0.1824356856520265,0.3532085613207403,4.686172182192038,101.446,1.1839986629449477,1.7092875492605082,1.1018196155902014,2.8062633372875427,2.410233584742301,4.43016136113459,2.3518140559109555,11.37114511423428,2.75975151804675,55061.616,127775.968,87355.44,32300.0,95482.144,69.88495756977406,30.11504243022594,47.77761666332236,17.665952094400897,1600,80703.0,400156.0,8.015900634419253,-4.8070358237999065,11.76,-0.03921568627450989,-0.04234527687296419,0.033391915641476144,0.024955722586544545,0.019370961366969065,0.02303850526240181,0.041810991420719645,0.14306650588102188,0.021276514993377127,0.034949731155914154,0.1180038805585677,0.024666726987047083,0.042563658285055705,0.12058484892748367,-0.08415626829368383,-0.07729500802887834,-0.0849089351580199,-0.10967459023954573,-0.08461196491709155,-0.08719293328600752,0.033576642335766405,0.08174178762414042,-0.0007057163020465218,0.01455604075691408,0.0028776978417266452,-0.04126547455295737,0.03409992069785894,0.07502061005770821,0.24427480916030553,0.01794340924775706,-0.008736559139784994,0.046099290780141855,-0.00312989045383405,0.012718600953895098,0.23929961089494167,-0.1240870644971046,-0.04522297471469083,-0.1173658869306724,-0.033608717733179194,-0.05506387782685929,PASS,0.0,93,93,model_features_v2.0,2026-03-23T08:43:03Z
