ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,swing,vol,amount
HSCEI,20200415,9860.5498046875,9913.900390625,9714.0703125,9724.7001953125,9847.4697265625,-122.76953125,-1.2467114361249803,2.0292530332536045,,
HSCEI,20200416,9670.6103515625,9724.16015625,9627.7802734375,9672.599609375,9724.7001953125,-52.1005859375,-0.5357551892716808,0.9910833329232815,,
HSCEI,20200417,9845.8203125,9926.2197265625,9802.1796875,9815.2001953125,9672.599609375,142.6005859375,1.4742736357999027,1.2823857501790557,,
HSCEI,20200420,9815.6201171875,9886.98046875,9752.76953125,9824.419921875,9815.2001953125,9.2197265625,0.09393314837228808,1.3673785030293715,,
HSCEI,20200421,9767.5595703125,9782.900390625,9568.0302734375,9614.9296875,9824.419921875,-209.490234375,-2.132342021624607,2.1871023317017566,,
HSCEI,20200422,9521.650390625,9694.099609375,9516.7197265625,9670.2001953125,9614.9296875,55.2705078125,0.5748404783901339,1.8448380651509575,,
HSCEI,20200423,9716.900390625,9780.169921875,9651.3603515625,9703.990234375,9670.2001953125,33.7900390625,0.3494244005297767,1.3320258909938463,,
HSCEI,20200424,9661.4697265625,9710.91015625,9605.6904296875,9656.1904296875,9703.990234375,-47.7998046875,-0.49257886223108527,1.0842934094242402,,
HSCEI,20200427,9750.0400390625,9900.419921875,9739.1103515625,9875.58984375,9656.1904296875,219.3994140625,2.272111508778523,1.6705301276636113,,
HSCEI,20200428,9907.3798828125,9993.1796875,9826.6103515625,9983.6904296875,9875.58984375,108.1005859375,1.0946240948424362,1.6866773384975817,,
HSCEI,20200429,10065.41015625,10108.3203125,10011.0595703125,10040.8701171875,9983.6904296875,57.1796875,0.572730974610055,0.9741962941707957,,
HSCEI,20200504,9716.33984375,9716.33984375,9580.4404296875,9599.01953125,10040.8701171875,-441.8505859375,-4.400520878974029,1.3534625234308493,,
HSCEI,20200505,9652.919921875,9729.169921875,9632.3701171875,9698.2197265625,9599.01953125,99.2001953125,1.0334409153929702,1.0084342924020966,,
HSCEI,20200506,9699.8095703125,9849.75,9699.8095703125,9807.759765625,9698.2197265625,109.5400390625,1.1294860515737777,1.5460613794594429,,
HSCEI,20200507,9792.259765625,9798.509765625,9728.6103515625,9764.259765625,9807.759765625,-43.5,-0.4435263611621299,0.7126950061265663,,
HSCEI,20200508,9838.0,9892.990234375,9819.4296875,9868.33984375,9764.259765625,104.080078125,1.0659290168765594,0.7533653204718019,,
HSCEI,20200511,9971.330078125,10076.2900390625,9971.330078125,9990.48046875,9868.33984375,122.140625,1.23770185192149,1.06360302339988,,
HSCEI,20200512,9894.26953125,9924.6103515625,9814.2802734375,9832.099609375,9990.48046875,-158.380859375,-1.5853177419285467,1.1043520726566658,,
HSCEI,20200513,9778.2998046875,9892.01953125,9746.6201171875,9835.7099609375,9832.099609375,3.6103515625,0.03672004664250447,1.478823647431931,,
HSCEI,20200514,9783.5703125,9798.849609375,9669.66015625,9687.099609375,9835.7099609375,-148.6103515625,-1.5109265335466955,1.3134735940575273,,
HSCEI,20200515,9701.650390625,9744.4599609375,9612.5302734375,9674.5703125,9687.099609375,-12.529296875,-0.1293400231259558,1.361911127375224,,
HSCEI,20200518,9662.5498046875,9740.9296875,9628.759765625,9726.4296875,9674.5703125,51.859375,0.5360380184843481,1.1594305302641832,,
HSCEI,20200519,9956.240234375,9975.2197265625,9858.6103515625,9883.3701171875,9726.4296875,156.9404296875,1.61354612874232,1.1988918724191415,,
HSCEI,20200520,9925.7099609375,9945.0498046875,9869.400390625,9898.0,9883.3701171875,14.6298828125,0.14802524482067267,0.7654212395723522,,
HSCEI,20200521,9931.5400390625,9931.5400390625,9803.48046875,9850.0703125,9898.0,-47.9296875,-0.4842360830470802,1.293792385456658,,
HSCEI,20200522,9665.83984375,9665.83984375,9364.259765625,9426.7802734375,9850.0703125,-423.2900390625,-4.2973301269264415,3.0617048260283672,,
HSCEI,20200525,9400.990234375,9469.5,9306.509765625,9465.9404296875,9426.7802734375,39.16015625,0.4154139071252601,1.7290127662598545,,
HSCEI,20200526,9570.8203125,9646.490234375,9556.919921875,9595.2001953125,9465.9404296875,129.259765625,1.3655248158926694,0.9462378636895457,,
HSCEI,20200527,9648.41015625,9648.41015625,9508.740234375,9567.4296875,9595.2001953125,-27.7705078125,-0.28942082757237936,1.4556228013171868,,
HSCEI,20200528,9549.51953125,9659.9404296875,9419.98046875,9551.5595703125,9567.4296875,-15.8701171875,-0.16587649667532506,2.508092233497274,,
HSCEI,20200529,9408.1103515625,9578.9697265625,9408.1103515625,9561.0302734375,9551.5595703125,9.470703125,0.09915347389379413,1.7888112798987648,,
HSCEI,20200601,9781.080078125,9875.4697265625,9768.599609375,9833.830078125,9561.0302734375,272.7998046875,2.8532469502308104,1.1177677941717963,,
HSCEI,20200602,9829.2001953125,9890.7998046875,9803.1298828125,9876.25,9833.830078125,42.419921875,0.43136724488825146,0.8915134914728553,,
HSCEI,20200603,10026.7802734375,10052.2197265625,9954.2900390625,9967.5302734375,9876.25,91.2802734375,0.924240206935831,0.9915675230983421,,
HSCEI,20200604,10072.3203125,10072.3203125,9911.0400390625,9967.9296875,9967.5302734375,0.3994140625,0.0040071517371198725,1.6180565196505725,,
HSCEI,20200605,9977.8203125,10081.740234375,9917.33984375,10066.25,9967.9296875,98.3203125,0.9863664329745003,1.6492932412149903,,
HSCEI,20200608,10155.2998046875,10155.2998046875,9981.8203125,10008.8798828125,10066.25,-57.3701171875,-0.5699254159940395,1.7233775456351672,,
HSCEI,20200609,10047.6796875,10188.66015625,10028.740234375,10121.1298828125,10008.8798828125,112.25,1.1215041174862985,1.5977804084712666,,
HSCEI,20200610,10187.7900390625,10224.169921875,10117.1103515625,10143.48046875,10121.1298828125,22.3505859375,0.22083093682510013,1.0577827925546772,,
HSCEI,20200611,10129.6298828125,10165.9697265625,9943.2802734375,9944.599609375,10143.48046875,-198.880859375,-1.960676712374135,2.1953949022829087,,
HSCEI,20200612,9755.650390625,9862.169921875,9743.48046875,9832.5302734375,9944.599609375,-112.0693359375,-1.126936632339121,1.1935066044600606,,
HSCEI,20200615,9723.08984375,9821.3203125,9612.0703125,9655.830078125,9832.5302734375,-176.7001953125,-1.7970979025597726,2.128139900726135,,
HSCEI,20200616,9861.25,9942.919921875,9849.169921875,9867.6298828125,9655.830078125,211.7998046875,2.193491424080942,0.9709160086856529,,
HSCEI,20200617,9859.4296875,9930.4697265625,9809.3095703125,9909.6298828125,9867.6298828125,42.0,0.42563412388577593,1.2278546894126778,,
HSCEI,20200618,9862.83984375,9929.41015625,9784.66015625,9916.4501953125,9909.6298828125,6.8203125,0.06882509821915059,1.4607003663280893,,
HSCEI,20200619,9887.51953125,10034.509765625,9887.51953125,9974.58984375,9916.4501953125,58.1396484375,0.5862949673763559,1.482286821190129,,
HSCEI,20200622,9900.1201171875,9943.1396484375,9832.51953125,9879.01953125,9974.58984375,-95.5703125,-0.9581377680394909,1.1090192070084335,,
HSCEI,20200623,9851.8798828125,9993.48046875,9736.919921875,9993.48046875,9879.01953125,114.4609375,1.1586264926183132,2.59702439157479,,
HSCEI,20200624,10039.3701171875,10056.6103515625,9930.3798828125,9936.66015625,9993.48046875,-56.8203125,-0.568573808471226,1.263128187869357,,
HSCEI,20200626,9879.9697265625,9921.1298828125,9850.3701171875,9853.1796875,9936.66015625,-83.48046875,-0.840126032663924,0.7121081380698447,,
HSCEI,20200629,9888.9404296875,9888.9404296875,9703.009765625,9757.6904296875,9853.1796875,-95.4892578125,-0.9691212465519141,1.8870118069436659,,
HSCEI,20200630,9832.580078125,9863.41015625,9720.08984375,9758.6298828125,9757.6904296875,0.939453125,0.009627822605867267,1.4687933946331393,,
HSCEI,20200702,9788.9501953125,10059.3095703125,9788.9501953125,10056.8603515625,9758.6298828125,298.23046875,3.0560690622693034,2.7704644837096812,,
HSCEI,20200703,10146.51953125,10273.1904296875,10134.23046875,10243.2900390625,10056.8603515625,186.4296875,1.8537563512158648,1.3817429702691484,,
HSCEI,20200706,10317.5400390625,10795.4599609375,10317.5400390625,10726.830078125,10243.2900390625,483.5400390625,4.720554013588735,4.665687684840181,,
HSCEI,20200707,10825.0302734375,10934.6796875,10561.6396484375,10600.41015625,10726.830078125,-126.419921875,-1.1785394282771897,3.4776353903771886,,
HSCEI,20200708,10684.8203125,10786.580078125,10622.3896484375,10748.1103515625,10600.41015625,147.7001953125,1.3933441549468346,1.5489063844448825,,
HSCEI,20200709,10820.259765625,10853.740234375,10727.4296875,10781.8896484375,10748.1103515625,33.779296875,0.3142812621949807,1.1751884074826016,,
HSCEI,20200710,10657.33984375,10717.66015625,10472.2197265625,10541.259765625,10781.8896484375,-240.6298828125,-2.231796935960774,2.2764138540693466,,
HSCEI,20200713,10577.419921875,10703.4697265625,10515.3095703125,10575.8798828125,10541.259765625,34.6201171875,0.32842485582601844,1.7849873775389675,,
HSCEI,20200714,10509.1298828125,10518.4599609375,10333.3603515625,10405.26953125,10575.8798828125,-170.6103515625,-1.6132024328280161,1.7502052919097213,,
HSCEI,20200715,10556.9296875,10556.9296875,10314.3896484375,10390.5400390625,10405.26953125,-14.7294921875,-0.141558007154578,2.330934708938417,,
HSCEI,20200716,10419.7099609375,10419.7099609375,10118.2998046875,10133.919921875,10390.5400390625,-256.6201171875,-2.4697476379741077,2.900813192739452,,
HSCEI,20200717,10201.1396484375,10292.580078125,10166.5703125,10203.5703125,10133.919921875,69.650390625,0.68729959543743,1.2434454445707264,,
HSCEI,20200720,10194.7998046875,10373.9501953125,10114.41015625,10295.3203125,10203.5703125,91.75,0.8991950581023647,2.5436198420130207,,
HSCEI,20200721,10451.1904296875,10464.0595703125,10374.91015625,10445.419921875,10295.3203125,150.099609375,1.4579401594019128,0.8659217135212373,,
HSCEI,20200722,10437.7900390625,10537.9501953125,10243.509765625,10243.509765625,10445.419921875,-201.91015625,-1.933001810938743,2.818847225767125,,
HSCEI,20200723,10306.58984375,10364.490234375,10193.2998046875,10325.25,10243.509765625,81.740234375,0.7979709713295976,1.6712087322060063,,
HSCEI,20200724,10239.1103515625,10266.2197265625,10033.7001953125,10080.8603515625,10325.25,-244.3896484375,-2.366912650420087,2.2519506186290887,,
HSCEI,20200727,10166.26953125,10222.91015625,10051.16015625,10075.4501953125,10080.8603515625,-5.41015625,-0.053667604364358086,1.7037236308246182,,
HSCEI,20200728,10218.0302734375,10227.98046875,10112.080078125,10151.8896484375,10075.4501953125,76.439453125,0.7586703486516431,1.150324684041627,,
HSCEI,20200729,10134.900390625,10217.75,10106.4296875,10184.41015625,10151.8896484375,32.5205078125,0.32033945342880377,1.0965477005271975,,
HSCEI,20200730,10221.7998046875,10259.419921875,10068.259765625,10097.080078125,10184.41015625,-87.330078125,-0.8574878346921938,1.876987997509981,,
HSCEI,20200731,10127.580078125,10216.9501953125,10039.9599609375,10039.9599609375,10097.080078125,-57.1201171875,-0.5657092619404782,1.7528853193750902,,
HSCEI,20200803,10030.349609375,10073.33984375,9939.8798828125,10033.2001953125,10039.9599609375,-6.759765625,-0.06732861138192024,1.3292877805962677,,
HSCEI,20200804,10114.8095703125,10269.4296875,10088.169921875,10203.8798828125,10033.2001953125,170.6796875,1.7011490270047773,1.8065997099278888,,
HSCEI,20200805,10226.8603515625,10285.0400390625,10162.2998046875,10256.6396484375,10203.8798828125,52.759765625,0.5170559260881636,1.202878079560155,,
HSCEI,20200806,10291.580078125,10312.9296875,10093.4697265625,10202.41015625,10256.6396484375,-54.2294921875,-0.5287257234952321,2.1396867634999013,,
HSCEI,20200807,10205.349609375,10205.349609375,9908.9501953125,10063.4296875,10202.41015625,-138.98046875,-1.3622317336934402,2.905190141575769,,
HSCEI,20200810,10005.400390625,10063.990234375,9937.5302734375,9990.669921875,10063.4296875,-72.759765625,-0.7230116161627924,1.2566288518374467,,
HSCEI,20200811,10086.73046875,10244.669921875,10086.73046875,10153.400390625,9990.669921875,162.73046875,1.6288243933842181,1.580869494839228,,
HSCEI,20200812,10113.0,10238.5400390625,10036.83984375,10215.91015625,10153.400390625,62.509765625,0.6156535073975564,1.9865285279081188,,
HSCEI,20200813,10286.4697265625,10311.8203125,10212.9404296875,10244.599609375,10215.91015625,28.689453125,0.28083110252734605,0.9679008654163447,,
HSCEI,20200814,10199.5,10349.4599609375,10185.7998046875,10266.4599609375,10244.599609375,21.8603515625,0.21338414770739536,1.5975261356259536,,
HSCEI,20200817,10301.1298828125,10495.9599609375,10279.150390625,10385.900390625,10266.4599609375,119.4404296875,1.1634042322470917,2.111824047796721,,
HSCEI,20200818,10433.01953125,10451.599609375,10381.0400390625,10425.419921875,10385.900390625,39.51953125,0.38051136409581726,0.6793784617479264,,
HSCEI,20200819,10401.2802734375,10407.4296875,10284.759765625,10313.3095703125,10425.419921875,-112.1103515625,-1.0753557401296223,1.1766425025970364,,
HSCEI,20200820,10233.3203125,10233.3203125,10086.6396484375,10155.8095703125,10313.3095703125,-157.5,-1.5271528399901182,1.4222463028233863,,
HSCEI,20200821,10236.66015625,10264.5498046875,10175.3203125,10212.2099609375,10155.8095703125,56.400390625,0.5553510060868986,0.8786054087537835,,
HSCEI,20200824,10304.23046875,10349.23046875,10286.1201171875,10336.9501953125,10212.2099609375,124.740234375,1.2214812939818231,0.6179891698653085,,
HSCEI,20200825,10342.5302734375,10347.7998046875,10229.9501953125,10291.849609375,10336.9501953125,-45.1005859375,-0.43630456842049775,1.1400810408126112,,
HSCEI,20200826,10308.5595703125,10365.8095703125,10264.169921875,10300.3603515625,10291.849609375,8.5107421875,0.08269400069495222,0.9875741707779613,,
HSCEI,20200827,10309.83984375,10309.83984375,10166.8798828125,10201.9404296875,10300.3603515625,-98.419921875,-0.955499793364708,1.3879122288747294,,
HSCEI,20200828,10198.33984375,10336.7802734375,10161.169921875,10182.830078125,10201.9404296875,-19.1103515625,-0.18732075230403375,1.721342648222846,,
HSCEI,20200831,10302.7197265625,10363.509765625,9991.48046875,9991.48046875,10182.830078125,-191.349609375,-1.8791397667143814,3.6534960715312557,,
HSCEI,20200901,9968.009765625,10064.150390625,9940.400390625,10013.3203125,9991.48046875,21.83984375,0.21858466138534433,1.238555190965428,,
HSCEI,20200902,10027.2900390625,10046.0302734375,9937.8095703125,10000.9599609375,10013.3203125,-12.3603515625,-0.12343909089845168,1.0807674152788669,,
HSCEI,20200903,9957.48046875,10068.1201171875,9916.3203125,9940.1298828125,10000.9599609375,-60.830078125,-0.6082423923562806,1.5178523389795686,,
HSCEI,20200904,9823.6103515625,9906.009765625,9774.1396484375,9883.98046875,9940.1298828125,-56.1494140625,-0.5648760602171615,1.3266438038754091,,
HSCEI,20200907,9850.9599609375,9938.0302734375,9733.5302734375,9764.8203125,9883.98046875,-119.16015625,-1.2055887466263868,2.069004493144881,,
HSCEI,20200908,9852.4697265625,9871.580078125,9701.4296875,9830.3896484375,9764.8203125,65.5693359375,0.6714853303912243,1.7424835806470453,,
HSCEI,20200909,9690.9599609375,9773.419921875,9651.5400390625,9728.51953125,9830.3896484375,-101.8701171875,-1.0362775111736475,1.2398275874229696,,
HSCEI,20200910,9791.8798828125,9800.26953125,9675.9599609375,9683.75,9728.51953125,-44.76953125,-0.46018853234750756,1.2777850721601798,,
HSCEI,20200911,9701.7900390625,9782.76953125,9674.7998046875,9752.5,9683.75,68.75,0.7099522395766102,1.1149578062475798,,
HSCEI,20200914,9775.3896484375,9847.1904296875,9775.3896484375,9806.6396484375,9752.5,54.1396484375,0.5551361029223276,0.7362294924378365,,
HSCEI,20200915,9785.490234375,9872.0498046875,9774.5302734375,9829.0703125,9806.6396484375,22.4306640625,0.2287293595627723,0.9944235206555985,,
HSCEI,20200916,9874.8896484375,9879.669921875,9816.2998046875,9845.7900390625,9829.0703125,16.7197265625,0.17010486272782985,0.6447213741762517,,
HSCEI,20200917,9842.5703125,9871.259765625,9688.5595703125,9732.150390625,9845.7900390625,-113.6396484375,-1.154195325988493,1.8556174221433672,,
HSCEI,20200918,9746.6796875,9831.76953125,9706.1201171875,9803.099609375,9732.150390625,70.94921875,0.7290189310919971,1.2910755487660603,,
HSCEI,20200921,9852.650390625,9872.8603515625,9629.0703125,9640.419921875,9803.099609375,-162.6796875,-1.6594719423683557,2.486866896969569,,
HSCEI,20200922,9631.3798828125,9660.1298828125,9551.490234375,9576.8095703125,9640.419921875,-63.6103515625,-0.6598296762795804,1.1269182184791207,,
HSCEI,20200923,9558.7802734375,9607.3095703125,9511.83984375,9558.7802734375,9576.8095703125,-18.029296875,-0.18825994964846823,0.996884462007578,,
HSCEI,20200924,9470.76953125,9487.8203125,9353.8798828125,9371.1904296875,9558.7802734375,-187.58984375,-1.9624872461111558,1.401229297630175,,
HSCEI,20200925,9421.9501953125,9452.419921875,9274.8896484375,9302.58984375,9371.1904296875,-68.6005859375,-0.7320370496386084,1.8944260579220786,,
HSCEI,20200928,9345.6103515625,9403.8798828125,9336.509765625,9383.400390625,9302.58984375,80.810546875,0.868688701021179,0.7242081863123634,,
HSCEI,20200929,9420.76953125,9430.9501953125,9269.8701171875,9281.51953125,9383.400390625,-101.880859375,-1.0857562837965398,1.7166493106905667,,
HSCEI,20200930,9415.3798828125,9535.98046875,9351.9404296875,9397.3701171875,9281.51953125,115.8505859375,1.2481855535340094,1.9828653965857053,,
HSCEI,20201005,9555.16015625,9555.16015625,9401.7998046875,9447.990234375,9397.3701171875,50.6201171875,0.5386625891739367,1.6319496800706896,,
